0	0	139.57189580576068	3gpp	uma	los
0	1	130.87493925112727	3gpp	uma	los
0	2	137.9110205629296	3gpp	uma	los
0	3	126.46975652467663	3gpp	uma	los
0	4	137.30408818313998	3gpp	uma	los
0	5	124.84514289697763	3gpp	uma	los
0	6	132.68025898582772	3gpp	uma	los
1	0	126.51196909166909	3gpp	uma	los
1	1	118.27445458224705	3gpp	uma	los
1	2	126.02627988179022	3gpp	uma	los
1	3	114.54192547176883	3gpp	uma	los
1	4	128.3795653718447	3gpp	uma	los
1	5	124.00244039809365	3gpp	uma	los
1	6	130.43033835954157	3gpp	uma	los
2	0	133.40423467358363	3gpp	uma	los
2	1	128.30519680462538	3gpp	uma	los
2	2	129.03088820771848	3gpp	uma	los
2	3	122.18393952342082	3gpp	uma	los
2	4	127.10703041931552	3gpp	uma	los
2	5	106.01152261891937	3gpp	uma	los
2	6	122.80357905889574	3gpp	uma	los
3	0	135.28911037698043	3gpp	uma	los
3	1	140.46728162561874	3gpp	uma	los
3	2	129.33748039430037	3gpp	uma	los
3	3	137.69479313303015	3gpp	uma	los
3	4	124.31514789526149	3gpp	uma	los
3	5	135.43386643910583	3gpp	uma	los
3	6	127.5330877665696	3gpp	uma	los
4	0	112.35453190735547	3gpp	uma	los
4	1	129.64964357556846	3gpp	uma	los
4	2	117.12828309227677	3gpp	uma	los
4	3	130.1079837703224	3gpp	uma	los
4	4	125.65226266987736	3gpp	uma	los
4	5	133.04982363386233	3gpp	uma	los
4	6	133.6748094059684	3gpp	uma	los
5	0	130.5610927600295	3gpp	uma	los
5	1	112.94942236116403	3gpp	uma	los
5	2	131.21644685763238	3gpp	uma	los
5	3	118.84345652884573	3gpp	uma	los
5	4	134.02815840839617	3gpp	uma	los
5	5	126.26504691761546	3gpp	uma	los
5	6	134.48788666133055	3gpp	uma	los
6	0	142.33058587256124	3gpp	uma	los
6	1	137.05921513136974	3gpp	uma	los
6	2	140.00394509593718	3gpp	uma	los
6	3	132.15937101508814	3gpp	uma	los
6	4	178.51730570937585	3gpp	uma	nlos
6	5	127.11720153880867	3gpp	uma	los
6	6	131.24794889292014	3gpp	uma	los
7	0	136.28792319356825	3gpp	uma	los
7	1	139.50523967405826	3gpp	uma	los
7	2	130.26313341960395	3gpp	uma	los
7	3	135.82485214584216	3gpp	uma	los
7	4	124.10910814509627	3gpp	uma	los
7	5	132.1427696941123	3gpp	uma	los
7	6	123.37792613223438	3gpp	uma	los
8	0	130.5596094144335	3gpp	uma	los
8	1	123.39919195625993	3gpp	uma	los
8	2	127.85432125850663	3gpp	uma	los
8	3	109.66984991246414	3gpp	uma	los
8	4	128.53791385048925	3gpp	uma	los
8	5	117.25643283672358	3gpp	uma	los
8	6	127.31733900840477	3gpp	uma	los
9	0	125.68042308418002	3gpp	uma	los
9	1	136.69678869327555	3gpp	uma	los
9	2	122.68084781819756	3gpp	uma	los
9	3	135.7194497207763	3gpp	uma	los
9	4	124.54919880755223	3gpp	uma	los
9	5	136.26841425440978	3gpp	uma	los
9	6	133.5943611562381	3gpp	uma	los
10	0	124.01007200540205	3gpp	uma	los
10	1	135.9121619103954	3gpp	uma	los
10	2	128.14590566114538	3gpp	uma	los
10	3	137.73048169748154	3gpp	uma	los
10	4	134.21091209430364	3gpp	uma	los
10	5	140.2408887804226	3gpp	uma	los
10	6	140.67162895417567	3gpp	uma	los
11	0	132.11222116113555	3gpp	uma	los
11	1	125.36652674524831	3gpp	uma	los
11	2	169.49567193757318	3gpp	uma	nlos
11	3	116.12662137118554	3gpp	uma	los
11	4	128.49486009087673	3gpp	uma	los
